id,speaker_header,polarity,subjectivity
509,hamlet32_19_1,0.0,0.0
510,hamlet34_19_1,0.0,0.0
511,hamlet34_19_2,-0.005,0.29
512,hamlet34_19_3,0.0,0.0
513,hamlet34_19_4,0.225,0.375
514,hamlet34_19_5,0.0,0.0
515,hamlet52_19_1,0.0,0.0
516,hamlet12_19_1,0.0,0.0
517,hamlet32_20_1,0.0,1.0
518,hamlet32_20_2,0.0,0.0
519,hamlet32_20_3,0.4,1.0
520,hamlet51_20_1,0.0,0.0
521,hamlet34_20_1,0.0,0.0
522,hamlet15_20_1,0.0,0.0
523,hamlet22_20_1,0.0,0.0
524,hamlet22_20_2,-0.7,0.666666666667
525,hamlet52_20_1,0.0,0.0
526,hamlet12_20_1,-0.065,0.195
527,hamlet32_21_1,-0.05,0.4
528,hamlet32_21_2,-0.166666666667,0.433333333333
529,hamlet32_21_3,0.0,0.0
530,hamlet32_21_4,0.0,0.0
531,hamlet32_21_5,0.8,0.75
532,hamlet32_21_6,0.0,0.0
533,hamlet51_21_1,-0.05,0.4
534,hamlet34_21_1,0.0,0.0
535,hamlet15_21_1,0.0,0.0
536,hamlet22_21_1,-0.7,0.666666666667
537,hamlet52_21_1,0.0,0.0
538,hamlet52_21_2,0.0,0.0
539,hamlet52_21_3,0.0,0.0
540,hamlet12_21_1,0.0,0.0
541,hamlet12_21_2,0.0,0.0
542,hamlet32_22_1,0.0,0.0
543,hamlet32_22_2,0.0,0.0
544,hamlet51_22_1,0.5,0.5
545,hamlet34_22_1,0.0,0.0
546,hamlet34_22_2,0.0,0.0
547,hamlet15_22_1,0.0,0.0
548,hamlet52_22_1,0.0,0.0
549,hamlet52_22_2,0.0,0.0
550,hamlet12_22_1,0.0,0.0
551,hamlet22_22_1,0.0,0.0
552,hamlet32_23_1,0.0,0.0
553,hamlet32_23_2,0.0,0.0
554,hamlet51_23_1,0.0,0.0
555,hamlet34_23_1,0.0,0.0
556,hamlet34_23_2,0.0,0.0
557,hamlet34_23_3,-0.15,0.75
558,hamlet34_23_4,0.0,0.0
559,hamlet34_23_5,-0.25,0.25
560,hamlet34_23_6,0.0,0.0
561,hamlet34_23_7,0.0,0.0
562,hamlet34_23_8,0.0,0.0
563,hamlet34_23_9,0.7,0.6
564,hamlet15_23_1,0.0,0.0
565,hamlet22_23_1,0.0,0.0
566,hamlet22_23_2,0.0,0.0
567,hamlet22_23_3,0.0,0.0
568,hamlet52_23_1,0.0,0.0
569,hamlet12_23_1,0.5,0.5
570,hamlet32_24_1,0.0,0.0
571,hamlet51_24_1,0.0,0.0
572,hamlet34_24_1,-0.0517676767677,0.347222222222
573,hamlet34_24_2,0.7,0.6
574,hamlet34_24_3,0.0,0.0
575,hamlet34_24_4,0.1,0.966666666667
576,hamlet34_24_5,0.0,0.0
577,hamlet34_24_6,0.306666666667,0.446666666667
578,hamlet34_24_7,0.0,0.0
579,hamlet34_24_8,0.5,0.5
580,hamlet34_24_9,0.0,0.125
581,hamlet34_24_10,0.5,1.0
582,hamlet34_24_11,0.0,0.0
583,hamlet34_24_12,0.0,0.0
584,hamlet34_24_13,-0.5,0.793333333333
585,hamlet34_24_14,0.6,0.55
586,hamlet15_24_1,0.0,0.0
587,hamlet15_24_2,0.0,0.0
588,hamlet15_24_3,0.0,0.0
589,hamlet15_24_4,0.0,0.0
590,hamlet15_24_5,0.0,0.0
591,hamlet22_24_1,0.0,0.5
592,hamlet22_24_2,0.6,0.9
593,hamlet22_24_3,0.0,0.0
594,hamlet52_24_1,0.0,0.0
595,hamlet12_24_1,0.0,0.0
596,hamlet32_25_1,0.0,0.0
597,hamlet51_25_1,0.0,0.0
598,hamlet34_25_1,0.0,0.0
599,hamlet34_25_2,0.0,0.0
600,hamlet34_25_3,0.0,0.0
601,hamlet34_25_4,-0.3125,0.65
602,hamlet34_25_5,0.7,0.6
603,hamlet34_25_6,0.375,0.625
604,hamlet34_25_7,0.0,0.0
605,hamlet34_25_8,0.448888888889,0.737777777778
606,hamlet15_25_1,0.0,0.0
607,hamlet22_25_1,-0.1,0.4
608,hamlet22_25_2,0.35,0.544444444444
609,hamlet22_25_3,0.0,0.0
610,hamlet22_25_4,0.6,1.0
611,hamlet22_25_5,0.0,0.0
612,hamlet22_25_6,0.0,0.0
613,hamlet22_25_7,0.0,0.0
614,hamlet52_25_1,0.0,0.0
615,hamlet12_25_1,0.0,0.0
616,hamlet32_26_1,0.5,0.6
617,hamlet51_26_1,0.0,0.0
618,hamlet51_26_2,-0.45,0.8
619,hamlet51_26_3,0.0,0.0
620,hamlet51_26_4,0.5,0.5
621,hamlet51_26_5,0.0,0.0
622,hamlet51_26_6,0.0,0.0
623,hamlet51_26_7,0.0,0.0
624,hamlet51_26_8,0.0,0.0
625,hamlet51_26_9,0.0,0.0
626,hamlet51_26_10,0.0,0.0
627,hamlet51_26_11,0.0,0.0
628,hamlet51_26_12,0.0,0.0
629,hamlet51_26_13,0.0,0.0
630,hamlet51_26_14,-0.3,0.475
631,hamlet51_26_15,0.3,0.1
632,hamlet51_26_16,0.0,0.0
633,hamlet34_26_1,0.0,0.0
634,hamlet34_26_2,0.0,0.0
635,hamlet15_26_1,0.0,0.0
636,hamlet15_26_2,0.0,0.0
637,hamlet15_26_3,0.0,0.0
638,hamlet22_26_1,0.0,0.0
639,hamlet22_26_2,0.0,0.0
640,hamlet22_26_3,0.433333333333,0.666666666667
641,hamlet52_26_1,0.25,0.25
642,hamlet52_26_2,0.0,0.0
643,hamlet52_26_3,0.0,0.0
644,hamlet12_26_1,-0.105,0.09
645,hamlet32_27_1,0.0,0.0
646,hamlet51_27_1,0.0,0.0
647,hamlet34_27_1,0.0,0.0
648,hamlet34_27_2,0.0,0.0
649,hamlet34_27_3,0.0,0.0
650,hamlet34_27_4,0.32,0.71
651,hamlet34_27_5,0.0,0.0
652,hamlet34_27_6,0.0,0.0
653,hamlet34_27_7,0.275,0.55
654,hamlet34_27_8,0.7,0.6
655,hamlet15_27_1,0.125,0.2
656,hamlet15_27_2,0.2,0.6
657,hamlet15_27_3,0.416666666667,1.0
658,hamlet15_27_4,0.6,0.55
659,hamlet22_27_1,0.0,0.0
660,hamlet22_27_2,0.366666666667,0.5
661,hamlet52_27_1,0.0,0.0
662,hamlet12_27_1,0.1,0.2
663,hamlet32_28_1,0.0,0.0
664,hamlet51_28_1,0.0,0.0
665,hamlet51_28_2,0.0,0.0
666,hamlet15_28_1,0.8,0.9
667,hamlet15_28_2,0.5,0.5
668,hamlet15_28_3,0.0,0.0
669,hamlet15_28_4,-0.254166666667,0.45
670,hamlet15_28_5,0.0,0.0
671,hamlet15_28_6,0.0,0.0
672,hamlet15_28_7,0.0,0.0
